TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,Income,Expenditure,GiftsTransaction,TransactionDate,TransactionTime,TransactionAmount,MerchantID,TransactionType,TransactionLocation,DeviceType,Latitude,Longitude,EmailDomain,Terrorism,UserTenure,IsFraud,ExpenditureCurrency,GiftsCurrency,TransactionDatetime,TransactionCurrency
16660,328,30,Female,Professional,Bachelor,Single,0,48479.63,50011.43,12727.78,2023-01-23,16:17:59,16.49,M007,Transfer,Canberra,Mobile,-31.840233,145.612793,jamespeters@gmail.com,True,2,0,AED,AUD,2023-01-23 16:17:59,AED
17184,552,18,Male,Professional,High School,Married,4,32540.19,51853.25,2453.02,2023-11-24,23:20:06,689.81,M004,Withdrawal,Canberra,Desktop,-25.042261,117.793221,iryan@gmail.com,True,39,1,AED,AUD,2023-11-24 23:20:06,AED
17527,3087,42,Male,Student,Master,Single,2,69600.24,76486.75,8574.2,2023-10-19,17:59:38,1981.29,M004,Withdrawal,Canberra,Tablet,-37.0201,144.9646,ysilva@tempmail.com,False,104,1,AED,AUD,2023-10-19 17:59:38,AED
10012,196,36,Male,Unemployed,Bachelor,Married,2,143001.74,60051.58,5687.45,2023-07-21,00:19:59,389.29,M003,Purchase,Brisbane,Mobile,-37.0201,144.9646,jennifer84@securemail.com,False,6,1,AUD,GBP,2023-07-21 00:19:59,AUD
5533,527,22,Male,Professional,Bachelor,Married,3,45206.65,23928.56,799.08,2023-12-01,21:36:05,302.95,M001,Purchase,Darwin,Mobile,-31.840233,145.612793,rwright@yahoo.com,False,54,0,AUD,GBP,2023-12-01 21:36:05,AUD
4,305,25,Female,Student,High School,Single,4,47348.51,33836.74,1818.48,2023-06-15,09:45:24,635.2,M001,Transfer,Adelaide,Mobile,-20.917574,142.702789,elizabethrodriguez@yahoo.com,False,62,0,AUD,GBP,2023-06-15 09:45:24,AUD
15056,653,24,Female,Professional,Bachelor,Single,1,81468.52,137255.4,4333.96,2023-03-20,22:17:24,217.18,M008,Withdrawal,Brisbane,Desktop,-20.917574,142.702789,christy41@outlook.com,False,103,1,AED,AUD,2023-03-20 22:17:24,AED
1927,967,39,Male,Student,Bachelor,Married,2,49866.04,27161.47,3956.61,2023-06-28,20:58:13,558.86,M008,Purchase,Perth,Mobile,-20.917574,142.702789,brenda02@gmail.com,False,31,0,AUD,GBP,2023-06-28 20:58:13,AUD
17618,1946,25,Female,Professional,High School,Single,4,45304.24,38670.12,2999.27,2023-11-06,16:28:15,397.6,M005,Purchase,Melbourne,Mobile,-20.917574,142.702789,plynn@gmail.com,False,112,0,AED,AUD,2023-11-06 16:28:15,AED
2880,2692,48,Male,Student,Bachelor,Single,2,77835.38,53838.06,3126.71,2023-12-19,14:52:45,30.58,M001,Purchase,Hobart,Desktop,-25.042261,117.793221,cbaker@securemail.com,False,71,0,AUD,GBP,2023-12-19 14:52:45,AUD
3381,4502,28,Male,Professional,Bachelor,Divorced,2,37149.05,15135.58,2992.85,2023-12-20,23:35:43,120.11,M002,Purchase,Canberra,Mobile,-37.0201,144.9646,kimberlymoore@gmail.com,False,99,0,AUD,GBP,2023-12-20 23:35:43,AUD
14619,1497,34,Female,Professional,Bachelor,Married,1,49609.0,37663.11,1571.0,2023-10-19,23:11:09,131.33,M008,Purchase,Perth,Mobile,-25.042261,117.793221,fryemelissa@gmail.com,False,75,0,AUD,GBP,2023-10-19 23:11:09,AUD
13170,595,48,Male,Professional,High School,Married,3,43234.7,30002.96,343.18,2023-12-15,08:40:29,262.91,M002,Purchase,Hobart,Mobile,-20.917574,142.702789,linda77@tempmail.com,True,64,0,AUD,GBP,2023-12-15 08:40:29,AUD
942,1195,53,Male,Professional,Bachelor,Single,0,77174.28,43957.08,6048.72,2023-02-22,04:00:12,1567.99,M004,Transfer,Canberra,Tablet,-37.0201,144.9646,xsanchez@outlook.com,False,112,1,AUD,GBP,2023-02-22 04:00:12,AUD
3257,215,25,Male,Unemployed,Bachelor,Single,2,57935.72,36598.82,1746.97,2023-09-01,03:27:29,590.5,M008,Transfer,Adelaide,Desktop,-25.042261,117.793221,zimmermansusan@gmail.com,False,56,1,AUD,GBP,2023-09-01 03:27:29,AUD
15531,2290,42,Male,Unemployed,High School,Married,2,37704.2,32648.33,3876.79,2023-08-06,20:46:05,31258.92,M003,Payment,Canberra,Mobile,-37.0201,144.9646,rogersjohnny@tempmail.com,False,74,1,AED,AUD,2023-08-06 20:46:05,AED
8368,3065,39,Male,Retired,High School,Single,1,73412.16,41374.79,2445.7,2023-11-13,06:35:16,159.41,M002,Purchase,Perth,Desktop,-31.840233,145.612793,frenchkatherine@gmail.com,True,118,0,AUD,GBP,2023-11-13 06:35:16,AUD
11562,910,26,Female,Professional,Bachelor,Single,0,74315.55,26165.7,6569.81,2023-11-27,08:47:04,75.93,M003,Withdrawal,Canberra,Tablet,-31.840233,145.612793,jacksonerica@yahoo.com,True,89,1,AUD,GBP,2023-11-27 08:47:04,AUD
1565,308,39,Male,Unemployed,Bachelor,Married,4,32209.36,14781.81,112.73,2023-10-07,00:09:28,65.17,M006,Payment,Sydney,Mobile,-37.0201,144.9646,briancurtis@outlook.com,True,111,1,AUD,GBP,2023-10-07 00:09:28,AUD
17182,1601,23,Female,Professional,Bachelor,Single,3,93363.45,121024.03,18121.21,2023-11-19,11:56:49,162.3,M008,Purchase,Brisbane,Mobile,-37.0201,144.9646,kayla24@gmail.com,False,118,0,AED,AUD,2023-11-19 11:56:49,AED
15667,4,23,Female,Retired,Bachelor,Widowed,4,123331.41,115104.01,4111.76,2023-10-07,11:24:27,343.79,M002,Withdrawal,Melbourne,Mobile,-41.640079,146.315918,jherring@outlook.com,False,67,0,AED,AUD,2023-10-07 11:24:27,AED
7072,1852,25,Male,Professional,Bachelor,Single,1,72657.42,39988.2,1217.99,2023-07-16,10:24:31,178.26,M001,Purchase,Sydney,Mobile,-25.042261,117.793221,njuarez@gmail.com,False,60,0,AUD,GBP,2023-07-16 10:24:31,AUD
13185,4623,22,Female,Professional,High School,Single,1,41961.49,15681.73,1802.4,2023-08-04,11:23:28,124.85,M006,Purchase,Sydney,Mobile,-41.640079,146.315918,imoore@outlook.com,False,36,0,AUD,GBP,2023-08-04 11:23:28,AUD
231,3009,26,Male,Student,Bachelor,Married,3,39308.09,20728.71,1460.35,2023-02-15,22:03:10,191.3,M007,Purchase,Adelaide,Mobile,-31.840233,145.612793,haneytammy@gmail.com,True,46,0,AUD,GBP,2023-02-15 22:03:10,AUD
8371,2682,35,Male,Professional,Bachelor,Married,1,33938.1,25563.35,483.32,2023-02-28,16:01:16,104.09,M001,Transfer,Darwin,Mobile,-31.840233,145.612793,stacey64@gmail.com,False,29,0,AUD,GBP,2023-02-28 16:01:16,AUD
737,1844,42,Female,Professional,High School,Single,2,77245.27,43530.98,3461.24,2023-06-10,08:22:23,199.32,M006,Withdrawal,Melbourne,Tablet,-37.0201,144.9646,andrew65@disposable.com,False,39,0,AUD,GBP,2023-06-10 08:22:23,AUD
2838,2951,46,Female,Retired,Master,Single,2,56195.03,37498.49,2466.32,2023-07-03,15:38:34,174.46,M006,Purchase,Melbourne,Mobile,-25.042261,117.793221,lisa79@yahoo.com,False,63,0,AUD,GBP,2023-07-03 15:38:34,AUD
8216,1368,36,Male,Student,Bachelor,Single,1,52678.32,24342.51,5130.26,2023-01-15,17:36:40,180.39,M004,Withdrawal,Adelaide,Tablet,-20.917574,142.702789,justinsmall@yahoo.com,False,115,1,AUD,GBP,2023-01-15 17:36:40,AUD
5935,865,28,Female,Professional,Bachelor,Married,2,74898.28,54056.96,6619.55,2023-07-25,13:45:46,59.35,M004,Transfer,Hobart,Mobile,-25.042261,117.793221,xlopez@yahoo.com,False,19,0,AUD,GBP,2023-07-25 13:45:46,AUD
17740,3430,18,Male,Student,Master,Married,3,74287.15,70156.52,11143.57,2023-07-03,07:38:24,14.04,M008,Purchase,Adelaide,Mobile,-37.0201,144.9646,dwood@tempmail.com,False,75,0,AED,AUD,2023-07-03 07:38:24,AED
8992,1704,41,Female,Unemployed,High School,Married,3,66933.78,27484.86,1787.39,2023-02-12,16:26:20,39.43,M005,Transfer,Hobart,Tablet,-31.840233,145.612793,jeffrey55@disposable.com,True,29,0,AUD,GBP,2023-02-12 16:26:20,AUD
13079,1413,28,Female,Professional,High School,Divorced,1,135991.29,81798.12,6613.57,2023-10-25,05:29:25,101.34,M002,Payment,Brisbane,Mobile,-31.840233,145.612793,cprice@outlook.com,True,87,1,AUD,GBP,2023-10-25 05:29:25,AUD
69,775,39,Female,Student,Master,Single,2,92500.41,51743.86,8517.32,2023-09-13,09:01:57,115.93,M006,Transfer,Adelaide,Mobile,-20.917574,142.702789,oholland@securemail.com,False,107,0,AUD,GBP,2023-09-13 09:01:57,AUD
14623,743,23,Female,Retired,Bachelor,Married,0,31999.63,40149.58,3741.45,2023-08-12,07:03:16,98.93,M004,Purchase,Brisbane,Mobile,-37.0201,144.9646,hurststephanie@yahoo.com,False,30,0,AED,AUD,2023-08-12 07:03:16,AED
8669,3872,40,Male,Professional,Bachelor,Divorced,2,136221.51,78798.54,5957.84,2023-10-06,21:19:16,252.63,M001,Withdrawal,Adelaide,Desktop,-37.0201,144.9646,john15@yahoo.com,False,116,1,AUD,GBP,2023-10-06 21:19:16,AUD
17673,3760,40,Female,Professional,Master,Married,1,81230.42,132814.96,20974.0,2023-05-16,22:08:58,106.62,M007,Transfer,Hobart,Mobile,-37.0201,144.9646,jacquelinemurphy@outlook.com,False,63,0,AED,AUD,2023-05-16 22:08:58,AED
9045,2096,60,Male,Student,Bachelor,Married,1,53938.24,37040.06,5.13,2023-12-28,20:53:33,220.29,M002,Withdrawal,Perth,Mobile,-31.840233,145.612793,michelle65@gmail.com,False,76,1,AUD,GBP,2023-12-28 20:53:33,AUD
8943,4494,32,Female,Student,PhD,Single,3,49481.39,31871.33,651.55,2023-10-08,00:00:00,4.4,M008,Withdrawal,Sydney,Mobile,-20.917574,142.702789,ireese@gmail.com,False,83,1,AUD,GBP,2023-10-08 00:00:00,AUD
18017,3667,45,Male,Unemployed,High School,Married,2,98318.33,75195.19,10920.97,2023-08-28,00:40:01,4881.74,M002,Purchase,Brisbane,Mobile,-37.0201,144.9646,idavis@outlook.com,False,107,1,AED,AUD,2023-08-28 00:40:01,AED
5127,1994,52,Male,Student,Master,Married,0,92629.96,63571.42,4069.51,2023-12-18,07:25:52,1388.08,M008,Purchase,Canberra,Desktop,-37.0201,144.9646,ebruce@gmail.com,False,68,0,AUD,GBP,2023-12-18 07:25:52,AUD
14012,1289,21,Male,Professional,Bachelor,Widowed,4,49909.47,27008.94,1478.92,2023-10-15,23:23:38,426.45,M002,Withdrawal,Sydney,Desktop,-31.840233,145.612793,kim97@outlook.com,False,102,1,AUD,GBP,2023-10-15 23:23:38,AUD
739,1775,24,Female,Professional,High School,Married,0,146753.93,113628.82,7259.96,2023-12-01,23:59:59,26.32,M001,Purchase,Sydney,Mobile,-37.0201,144.9646,hlewis@outlook.com,False,6,0,AUD,GBP,2023-12-01 23:59:59,AUD
15792,237,43,Male,Retired,Bachelor,Single,2,62167.45,103408.31,9538.23,2023-02-08,20:36:31,5423.1,M001,Purchase,Melbourne,Desktop,-20.917574,142.702789,patrickcarr@outlook.com,False,76,0,AED,AUD,2023-02-08 20:36:31,AED
6795,754,42,Male,Professional,Bachelor,Married,2,86655.93,47248.07,5715.62,2023-11-18,19:45:39,132.48,M005,Transfer,Canberra,Mobile,-20.917574,142.702789,rebeccamueller@tempmail.com,False,118,0,AUD,GBP,2023-11-18 19:45:39,AUD
10546,2920,37,Female,Student,High School,Single,4,60533.82,23263.38,3604.38,2023-02-08,04:02:57,59.82,M008,Purchase,Brisbane,Mobile,-19.491411,132.550964,smithsamantha@outlook.com,False,7,1,AUD,GBP,2023-02-08 04:02:57,AUD
773,1725,18,Male,Student,Bachelor,Married,3,66581.85,29903.32,1399.55,2023-09-06,18:24:51,5.74,M006,Purchase,Adelaide,Desktop,-37.0201,144.9646,deborah06@gmail.com,True,117,0,AUD,GBP,2023-09-06 18:24:51,AUD
865,3241,25,Male,Unemployed,Bachelor,Married,2,91603.65,62027.22,310.83,2023-07-12,04:33:34,23.01,M002,Purchase,Darwin,Mobile,-31.840233,145.612793,stephen06@yahoo.com,True,48,1,AUD,GBP,2023-07-12 04:33:34,AUD
8521,433,25,Male,Student,Master,Single,3,42220.84,19188.58,5.09,2023-12-12,11:32:58,200.91,M001,Purchase,Darwin,Mobile,-20.917574,142.702789,michaelbentley@outlook.com,False,3,0,AUD,GBP,2023-12-12 11:32:58,AUD
5200,1793,30,Male,Student,High School,Single,2,83091.75,51210.54,10911.65,2023-05-23,02:08:19,276.2,M007,Purchase,Canberra,Desktop,-37.0201,144.9646,tammygardner@gmail.com,False,23,1,AUD,GBP,2023-05-23 02:08:19,AUD
641,4118,21,Female,Student,High School,Married,3,71618.6,48940.1,3646.15,2023-01-20,22:38:55,11.45,M005,Withdrawal,Perth,Mobile,-20.917574,142.702789,lisagriffith@yahoo.com,True,102,1,AUD,GBP,2023-01-20 22:38:55,AUD
13795,3021,23,Female,Professional,High School,Divorced,0,60397.8,26773.04,489.55,2023-08-08,20:16:32,59.74,M006,Purchase,Sydney,Mobile,-20.917574,142.702789,smithmelody@outlook.com,False,37,0,AUD,GBP,2023-08-08 20:16:32,AUD
7288,3918,43,Female,Professional,PhD,Widowed,4,82187.24,33113.37,5369.08,2023-05-20,17:44:26,704.31,M008,Withdrawal,Hobart,Desktop,-31.840233,145.612793,walkerannette@disposable.com,False,4,1,AUD,GBP,2023-05-20 17:44:26,AUD
5204,1224,46,Female,Professional,Bachelor,Married,1,137257.18,86573.05,5692.16,2023-08-17,06:22:19,155.92,M008,Transfer,Perth,Mobile,-31.840233,145.612793,serranorobert@yahoo.com,False,54,0,AUD,GBP,2023-08-17 06:22:19,AUD
14206,831,18,Female,Professional,Bachelor,Married,4,120971.11,85826.83,11567.64,2023-02-28,02:43:16,19.66,M002,Purchase,Melbourne,Desktop,-37.0201,144.9646,scottsmith@outlook.com,False,59,0,AUD,GBP,2023-02-28 02:43:16,AUD
9154,2083,51,Male,Student,High School,Divorced,1,111549.68,52386.1,6758.12,2023-12-05,05:38:56,11.49,M005,Purchase,Perth,Desktop,-37.0201,144.9646,dkennedy@gmail.com,True,40,1,AUD,GBP,2023-12-05 05:38:56,AUD
15225,3981,45,Male,Professional,Master,Single,4,75662.4,70020.64,14891.72,2023-05-18,09:40:12,625.54,M002,Transfer,Canberra,Mobile,-20.917574,142.702789,michaelwilliams@yahoo.com,False,12,0,AED,AUD,2023-05-18 09:40:12,AED
6665,2362,22,Female,Retired,High School,Married,1,57395.55,44215.28,1727.84,2023-11-30,03:30:25,135.65,M008,Payment,Brisbane,Tablet,-31.840233,145.612793,jameszachary@gmail.com,False,70,1,AUD,GBP,2023-11-30 03:30:25,AUD
17163,3438,20,Male,Professional,High School,Single,1,88581.93,151156.79,8812.78,2023-12-30,05:33:56,486.36,M007,Payment,Hobart,Mobile,-20.917574,142.702789,annabaker@disposable.com,False,10,1,AED,AUD,2023-12-30 05:33:56,AED
1641,3300,34,Female,Professional,High School,Married,0,54525.87,37386.49,2574.91,2023-03-24,01:28:43,607.05,M007,Purchase,Perth,Mobile,-37.0201,144.9646,marcusdickson@tempmail.com,False,3,1,AUD,GBP,2023-03-24 01:28:43,AUD
16467,127,32,Male,Professional,Bachelor,Married,4,54832.9,98702.23,1825.72,2023-11-11,16:30:23,99.09,M002,Transfer,Darwin,Mobile,-31.840233,145.612793,lunadouglas@yahoo.com,False,113,0,AED,AUD,2023-11-11 16:30:23,AED
16097,4892,41,Female,Professional,Master,Single,1,129879.23,155643.08,11052.21,2023-08-05,05:02:50,470.55,M007,Purchase,Canberra,Mobile,-37.0201,144.9646,jennifer11@outlook.com,False,4,1,AED,AUD,2023-08-05 05:02:50,AED
9602,1529,52,Female,Student,PhD,Single,2,66584.5,52558.57,6727.95,2023-09-17,07:56:48,403.24,M003,Purchase,Hobart,Desktop,-20.917574,142.702789,shawn40@gmail.com,False,65,0,AUD,GBP,2023-09-17 07:56:48,AUD
17000,3484,21,Male,Professional,Bachelor,Married,4,65175.45,100014.21,6545.0,2023-01-06,11:15:18,585.21,M004,Withdrawal,Adelaide,Desktop,-31.840233,145.612793,clinton76@gmail.com,True,93,1,AED,AUD,2023-01-06 11:15:18,AED
1410,518,58,Male,Retired,Bachelor,Single,0,84695.76,42142.26,3470.58,2023-01-18,00:00:00,901.06,M004,Purchase,Hobart,Tablet,-25.042261,117.793221,rdennis@tempmail.com,False,30,1,AUD,GBP,2023-01-18 00:00:00,AUD
16740,102,22,Female,Professional,Master,Married,4,63218.15,116735.66,5567.32,2023-11-14,08:53:53,292.04,M005,Purchase,Darwin,Mobile,-31.840233,145.612793,jennifer51@gmail.com,True,44,0,AED,AUD,2023-11-14 08:53:53,AED
6666,1586,47,Female,Professional,High School,Married,2,68663.36,32146.41,894.72,2023-11-13,03:31:50,3.25,M004,Withdrawal,Canberra,Desktop,-37.0201,144.9646,tinamueller@tempmail.com,False,5,1,AUD,GBP,2023-11-13 03:31:50,AUD
15044,3401,28,Male,Unemployed,High School,Married,1,63698.19,109077.89,13498.84,2023-03-09,20:54:56,1527.96,M001,Withdrawal,Darwin,Desktop,-20.917574,142.702789,whamilton@yahoo.com,True,86,1,AED,AUD,2023-03-09 20:54:56,AED
815,1281,23,Female,Professional,High School,Single,1,49517.4,24980.47,1422.91,2023-12-29,06:15:25,25.57,M007,Purchase,Sydney,Mobile,-31.840233,145.612793,carterdylan@outlook.com,False,8,0,AUD,GBP,2023-12-29 06:15:25,AUD
7727,2894,21,Male,Professional,High School,Married,4,112618.21,49478.29,3106.33,2023-11-14,22:06:18,33.33,M003,Purchase,Sydney,Mobile,-41.640079,146.315918,wwebster@outlook.com,True,67,0,AUD,GBP,2023-11-14 22:06:18,AUD
5365,2576,18,Female,Unemployed,High School,Single,1,67929.85,31599.8,4021.04,2023-09-26,15:11:40,105.39,M002,Withdrawal,Adelaide,Mobile,-20.917574,142.702789,danielsmaria@tempmail.com,True,98,1,AUD,GBP,2023-09-26 15:11:40,AUD
4275,1229,34,Male,Professional,Bachelor,Single,3,49907.35,35183.62,2082.06,2023-12-11,15:00:31,439.48,M004,Withdrawal,Melbourne,Desktop,-20.917574,142.702789,lisapowell@gmail.com,False,57,0,AUD,GBP,2023-12-11 15:00:31,AUD
14326,1649,50,Female,Student,High School,Married,2,74343.94,44684.52,244.93,2023-12-21,05:37:40,1345.97,M002,Withdrawal,Canberra,Desktop,-30.000233,136.209152,tammybarnes@tempmail.com,False,88,1,AUD,GBP,2023-12-21 05:37:40,AUD
18262,4891,44,Male,Professional,Bachelor,Single,1,82715.57,69326.33,4963.41,2023-09-23,12:48:58,695.54,M004,Withdrawal,Hobart,Desktop,-30.000233,136.209152,kboyd@tempmail.com,False,24,1,AED,AUD,2023-09-23 12:48:58,AED
7489,789,46,Male,Student,Bachelor,Married,4,64067.23,22087.68,4283.04,2023-05-16,00:59:19,72.62,M008,Payment,Melbourne,Mobile,-31.840233,145.612793,jdominguez@gmail.com,False,117,0,AUD,GBP,2023-05-16 00:59:19,AUD
16339,1582,41,Female,Student,Master,Single,4,99317.32,130464.67,5358.96,2023-03-16,20:46:49,431.24,M003,Purchase,Melbourne,Tablet,-20.917574,142.702789,joseph46@gmail.com,True,80,0,AED,AUD,2023-03-16 20:46:49,AED
5499,798,32,Female,Professional,Master,Married,2,43556.02,21247.34,5117.33,2023-06-18,14:14:25,17.56,M005,Transfer,Adelaide,Mobile,-25.042261,117.793221,zachary09@gmail.com,False,71,0,AUD,GBP,2023-06-18 14:14:25,AUD
12634,3635,34,Male,Professional,High School,Single,2,78809.42,53753.06,2591.94,2023-11-24,12:18:41,39.84,M003,Withdrawal,Sydney,Desktop,-20.917574,142.702789,thompsonjeffrey@securemail.com,False,111,1,AUD,GBP,2023-11-24 12:18:41,AUD
14694,1073,28,Male,Student,High School,Single,1,43908.9,34962.49,5666.33,2023-12-19,07:59:48,1778.6,M002,Purchase,Darwin,Desktop,-37.0201,144.9646,alison42@tempmail.com,False,16,0,AED,AUD,2023-12-19 07:59:48,AED
6230,907,23,Female,Student,Master,Single,1,146426.24,45053.52,8520.19,2023-11-22,10:58:32,61.17,M002,Purchase,Sydney,Mobile,-37.0201,144.9646,aguirrezachary@gmail.com,False,106,0,AUD,GBP,2023-11-22 10:58:32,AUD
1480,3229,32,Male,Student,High School,Married,4,150160.23,71132.26,1396.77,2023-11-25,09:58:42,147.63,M008,Purchase,Brisbane,Mobile,-25.042261,117.793221,colton82@outlook.com,False,51,0,AUD,GBP,2023-11-25 09:58:42,AUD
1601,1700,18,Female,Professional,High School,Divorced,3,83550.2,30061.05,6671.83,2023-03-15,06:13:34,11.82,M002,Purchase,Sydney,Mobile,-20.917574,142.702789,jeremyharris@tempmail.com,False,88,0,AUD,GBP,2023-03-15 06:13:34,AUD
14696,1126,46,Male,Professional,Master,Single,4,48368.46,41828.41,3388.53,2023-12-29,21:11:58,45.65,M006,Purchase,Sydney,Mobile,-20.917574,142.702789,okeller@tempmail.com,True,46,0,AED,AUD,2023-12-29 21:11:58,AED
17237,2529,38,Female,Professional,High School,Married,2,52782.44,64615.7,4020.32,2023-06-18,16:29:32,900.34,M006,Transfer,Melbourne,Mobile,-20.917574,142.702789,lauramatthews@gmail.com,True,101,0,AED,AUD,2023-06-18 16:29:32,AED
11933,3476,26,Male,Unemployed,Bachelor,Married,3,59420.2,38455.99,3041.48,2023-08-16,06:15:40,78.41,M005,Purchase,Darwin,Mobile,-31.840233,145.612793,matthew74@gmail.com,False,105,0,AUD,GBP,2023-08-16 06:15:40,AUD
397,745,40,Female,Professional,Bachelor,Married,3,36235.18,20070.31,6730.72,2023-10-31,20:32:33,83.74,M003,Purchase,Perth,Mobile,-31.840233,145.612793,norrislisa@outlook.com,False,2,0,AUD,GBP,2023-10-31 20:32:33,AUD
15951,921,53,Male,Professional,High School,Single,2,79360.64,141652.17,2373.66,2023-12-25,11:11:03,55.57,M007,Withdrawal,Brisbane,Mobile,-37.0201,144.9646,georgecynthia@outlook.com,True,116,1,AED,AUD,2023-12-25 11:11:03,AED
13485,572,40,Female,Student,Bachelor,Single,1,20001.45,8415.26,685.19,2023-12-06,23:59:59,78.03,M005,Withdrawal,Sydney,Mobile,-20.917574,142.702789,klyons@outlook.com,False,38,1,AUD,GBP,2023-12-06 23:59:59,AUD
12586,3887,18,Male,Student,Master,Single,1,33966.22,19059.95,441.55,2023-08-25,03:33:10,417.38,M006,Purchase,Perth,Mobile,-31.840233,145.612793,younglaurie@outlook.com,True,91,1,AUD,GBP,2023-08-25 03:33:10,AUD
3192,380,18,Female,Student,High School,Widowed,0,74584.71,52417.19,219.49,2023-06-15,23:59:59,34.92,M001,Purchase,Adelaide,Tablet,-31.840233,145.612793,gmendoza@gmail.com,False,86,0,AUD,GBP,2023-06-15 23:59:59,AUD
4185,3306,26,Male,Professional,High School,Single,1,21728.02,13804.25,683.87,2023-12-23,07:06:10,516.17,M004,Transfer,Sydney,Tablet,-31.840233,145.612793,dwilliams@gmail.com,False,33,0,AUD,GBP,2023-12-23 07:06:10,AUD
18195,718,29,Female,Unemployed,Bachelor,Married,3,19671.11,29393.38,1154.81,2023-11-01,23:59:59,729.36,M005,Purchase,Sydney,Desktop,-31.840233,145.612793,michaelpowell@gmail.com,False,84,0,AED,AUD,2023-11-01 23:59:59,AED
17358,3565,37,Male,Student,High School,Single,3,79230.33,71784.16,3349.17,2023-09-14,11:47:45,43.94,M007,Withdrawal,Melbourne,Mobile,-37.0201,144.9646,kathrynball@outlook.com,True,108,0,AED,AUD,2023-09-14 11:47:45,AED
17446,2693,29,Male,Student,Bachelor,Married,1,79635.34,123900.38,27872.45,2023-07-26,03:22:59,4034.23,M005,Transfer,Adelaide,Mobile,-31.840233,145.612793,evan36@gmail.com,True,72,1,AED,AUD,2023-07-26 03:22:59,AED
10681,1425,18,Female,Professional,Bachelor,Married,0,90185.53,69485.52,7984.48,2023-08-15,04:45:05,703.97,M004,Transfer,Sydney,Mobile,-37.0201,144.9646,william59@tempmail.com,False,93,1,AUD,GBP,2023-08-15 04:45:05,AUD
2511,4739,18,Male,Student,Bachelor,Married,4,131469.21,54410.15,5585.63,2023-10-14,22:52:26,60.6,M004,Purchase,Perth,Mobile,-31.840233,145.612793,navarrodale@gmail.com,True,63,0,AUD,GBP,2023-10-14 22:52:26,AUD
16591,3564,37,Male,Professional,Master,Married,4,45696.93,68931.04,6909.65,2023-11-11,09:15:15,251.98,M003,Purchase,Melbourne,Desktop,-20.917574,142.702789,shawncampbell@tempmail.com,False,23,0,AED,AUD,2023-11-11 09:15:15,AED
1212,3636,25,Male,Student,Bachelor,Single,3,70647.98,48948.59,2262.8,2023-11-23,20:53:59,158.5,M006,Purchase,Melbourne,Desktop,-20.917574,142.702789,fvalentine@gmail.com,False,100,0,AUD,GBP,2023-11-23 20:53:59,AUD
9261,1200,42,Male,Student,Bachelor,Single,2,88361.91,54171.02,6674.81,2023-04-25,07:15:40,355.95,M007,Transfer,Canberra,Mobile,-20.917574,142.702789,taylorthomas@gmail.com,True,66,0,AUD,GBP,2023-04-25 07:15:40,AUD
14331,3407,38,Male,Unemployed,Bachelor,Married,3,68052.66,29366.22,2872.12,2023-08-31,21:54:26,93.07,M008,Purchase,Melbourne,Mobile,-31.840233,145.612793,msantiago@gmail.com,False,58,0,AUD,GBP,2023-08-31 21:54:26,AUD
15013,3247,39,Male,Retired,Bachelor,Married,4,112455.52,216066.79,31742.36,2023-10-10,14:09:47,515.88,M003,Purchase,Darwin,Desktop,-31.840233,145.612793,browningsusan@outlook.com,False,96,0,AED,AUD,2023-10-10 14:09:47,AED
8834,84,23,Female,Professional,High School,Single,0,113456.52,73676.64,1218.81,2023-05-13,15:53:54,10.09,M005,Payment,Darwin,Mobile,-31.840233,145.612793,davidkirby@outlook.com,False,100,0,AUD,GBP,2023-05-13 15:53:54,AUD
